lat	lon
64.9366226196289	-23.128067016601563
64.943389892578125	-23.155838012695313
64.980720520019531	-23.1234130859375
65.005058288574219	-23.097446441650391
64.980209350585938	-23.224908828735352
64.941253662109375	-23.206001281738281
64.926315307617188	-23.259973526000977
64.926422119140625	-23.302892684936523
64.9364242553711	-23.296211242675781
64.943077087402344	-23.327083587646484
64.935340881347656	-23.341461181640625
64.95928955078125	-23.335205078125
64.957649230957031	-23.3930721282959
64.950302124023438	-23.485872268676758
64.917640686035156	-23.533407211303711
64.915855407714844	-23.580507278442383
64.901069641113281	-23.613601684570313
64.892265319824219	-23.681009292602539
64.902748107910156	-23.749660491943359
64.922447204589844	-23.871475219726563
64.918380737304688	-23.915599822998047
64.887702941894531	-23.98167610168457
64.8796157836914	-24.04850959777832
64.827705383300781	-24.010507583618164
64.803298950195313	-23.969474792480469
64.761833190917969	-23.922382354736328
64.745208740234375	-23.871053695678711
64.731620788574219	-23.816335678100586
64.733757019042969	-23.770748138427734
64.74072265625	-23.7060604095459
64.739654541015625	-23.640823364257813
64.74267578125	-23.637096405029297
64.761962890625	-23.628253936767578
64.776084899902344	-23.626861572265625
64.799324035644531	-23.596616744995117
64.801521301269531	-23.584665298461914
64.797149658203125	-23.402362823486328
64.826187133789063	-23.368806838989258
64.805770874023438	-23.122112274169922
64.806327819824219	-22.975408554077148
64.796104431152344	-22.810279846191406
64.782096862792969	-22.721040725708008
64.804862976074219	-22.72747802734375
64.8077621459961	-22.692649841308594
64.798530578613281	-22.659711837768555
64.785263061523438	-22.651247024536133
64.784385681152344	-22.6292667388916
64.780471801757813	-22.677928924560547
64.777557373046875	-22.602714538574219
64.78271484375	-22.5905818939209
64.798210144042969	-22.552474975585938
64.799125671386719	-22.508333206176758
64.799423217773438	-22.484771728515625
64.80401611328125	-22.456968307495117
64.804306030273438	-22.422237396240234
64.801689147949219	-22.416948318481445
64.78582763671875	-22.45173454284668
64.787361145019531	-22.406824111938477
64.764495849609375	-22.446220397949219
64.7646713256836	-22.378719329833984
64.755477905273438	-22.315465927124023
64.7370376586914	-22.343931198120117
64.714691162109375	-22.357110977172852
64.693618774414063	-22.386743545532227
64.66717529296875	-22.413545608520508
64.688934326171875	-22.363887786865234
64.689727783203125	-22.347597122192383
64.674270629882813	-22.340389251708984
64.65020751953125	-22.359674453735352
64.647445678710938	-22.328651428222656
64.642738342285156	-22.376821517944336
64.667984008789063	-22.447568893432617
64.6309814453125	-22.38604736328125
64.619277954101563	-22.351964950561523
64.6041030883789	-22.355251312255859
64.583702087402344	-22.360841751098633
64.575401306152344	-22.34222412109375
64.558464050292969	-22.332372665405273
64.558639526367188	-22.304166793823242
64.571929931640625	-22.280195236206055
64.581413269042969	-22.240991592407227
64.553665161132813	-22.250324249267578
64.550827026367188	-22.239040374755859
64.554718017578125	-22.222461700439453
64.540206909179688	-22.232059478759766
64.5269546508789	-22.212797164916992
64.50732421875	-22.23187255859375
64.489547729492188	-22.238887786865234
64.49053955078125	-22.232564926147461
64.4785385131836	-22.223318099975586
64.488609313964844	-22.224151611328125
64.505332946777344	-22.225532531738281
64.496940612792969	-22.200115203857422
64.478408813476563	-22.195777893066406
64.468002319335938	-22.161355972290039
64.472480773925781	-22.116142272949219
64.471015930175781	-22.103639602661133
64.487953186035156	-22.073696136474609
64.508659362792969	-22.05070686340332
